dt_venda;cod_prod;cod_cliente;pr_custo;pr_unit;qtd
12/04/2019;3;10;R$ 0,77;R$ 0,96;29
12/04/2019;9;8;R$ 8,13;R$ 8,56;87
12/04/2019;9;7;R$ 8,13;R$ 8,56;30
12/04/2019;6;8;R$ 2,85;R$ 3,00;73
12/04/2019;7;4;R$ 1,01;R$ 1,44;93
12/04/2019;9;10;R$ 2,64;R$ 2,78;59
12/04/2019;9;4;R$ 2,64;R$ 2,78;72
12/04/2019;2;6;R$ 1,12;R$ 1,18;105
12/04/2019;3;10;R$ 0,77;R$ 0,96;107
12/04/2019;3;5;R$ 0,77;R$ 0,96;22
12/04/2019;4;2;R$ 1,69;R$ 2,41;39
12/04/2019;6;5;R$ 2,85;R$ 3,00;53
12/04/2019;3;6;R$ 0,77;R$ 0,96;60
12/04/2019;2;8;R$ 1,12;R$ 1,18;49
12/04/2019;5;3;R$ 3,00;R$ 4,28;100
13/04/2019;2;1;R$ 1,12;R$ 1,18;24
13/04/2019;6;5;R$ 2,85;R$ 3,00;83
13/04/2019;1;6;R$ 6,68;R$ 8,35;43
13/04/2019;4;2;R$ 1,69;R$ 2,41;26
13/04/2019;6;3;R$ 2,85;R$ 3,00;61
13/04/2019;7;9;R$ 1,01;R$ 1,44;86
13/04/2019;9;4;R$ 8,13;R$ 8,56;64
13/04/2019;9;7;R$ 8,13;R$ 8,56;101
13/04/2019;1;6;R$ 6,68;R$ 8,35;63
13/04/2019;2;9;R$ 1,12;R$ 1,18;59
13/04/2019;2;1;R$ 1,12;R$ 1,18;112
13/04/2019;5;10;R$ 3,00;R$ 4,28;111
13/04/2019;6;5;R$ 2,85;R$ 3,00;36
13/04/2019;9;9;R$ 2,64;R$ 2,78;15
13/04/2019;9;10;R$ 2,64;R$ 2,78;84
13/04/2019;2;1;R$ 1,12;R$ 1,18;43
13/04/2019;2;4;R$ 1,12;R$ 1,18;32
13/04/2019;3;6;R$ 0,77;R$ 0,96;101
13/04/2019;5;3;R$ 3,00;R$ 4,28;51
13/04/2019;5;2;R$ 3,00;R$ 4,28;24
13/04/2019;9;1;R$ 2,64;R$ 2,78;81
13/04/2019;9;1;R$ 2,64;R$ 2,78;115
13/04/2019;9;4;R$ 2,64;R$ 2,78;65
13/04/2019;7;2;R$ 1,01;R$ 1,44;30
13/04/2019;9;5;R$ 2,64;R$ 2,78;13
14/04/2019;3;7;R$ 0,77;R$ 0,96;26
14/04/2019;5;1;R$ 3,00;R$ 4,28;90
14/04/2019;5;10;R$ 3,00;R$ 4,28;109
14/04/2019;9;10;R$ 8,13;R$ 8,56;94
14/04/2019;9;2;R$ 2,64;R$ 2,78;35
14/04/2019;4;1;R$ 1,69;R$ 2,41;37
14/04/2019;6;9;R$ 2,85;R$ 3,00;85
14/04/2019;6;1;R$ 2,85;R$ 3,00;13
14/04/2019;9;2;R$ 2,64;R$ 2,78;85
14/04/2019;5;2;R$ 3,00;R$ 4,28;34
14/04/2019;2;4;R$ 1,12;R$ 1,18;54
14/04/2019;3;5;R$ 0,77;R$ 0,96;26
14/04/2019;7;5;R$ 1,01;R$ 1,44;112
14/04/2019;9;1;R$ 8,13;R$ 8,56;15
14/04/2019;4;8;R$ 1,69;R$ 2,41;72
14/04/2019;5;2;R$ 3,00;R$ 4,28;109
14/04/2019;1;7;R$ 6,68;R$ 8,35;88
14/04/2019;1;3;R$ 6,68;R$ 8,35;30
14/04/2019;1;3;R$ 6,68;R$ 8,35;63
14/04/2019;3;8;R$ 0,77;R$ 0,96;27
14/04/2019;3;8;R$ 0,77;R$ 0,96;98
15/04/2019;9;1;R$ 2,64;R$ 2,78;89
15/04/2019;4;10;R$ 1,69;R$ 2,41;90
15/04/2019;9;10;R$ 8,13;R$ 8,56;77
15/04/2019;1;2;R$ 6,68;R$ 8,35;106
15/04/2019;9;7;R$ 2,64;R$ 2,78;68
15/04/2019;2;8;R$ 1,12;R$ 1,18;20
15/04/2019;9;9;R$ 2,64;R$ 2,78;75
15/04/2019;4;9;R$ 1,69;R$ 2,41;74
15/04/2019;2;5;R$ 1,12;R$ 1,18;66
15/04/2019;2;6;R$ 1,12;R$ 1,18;112
15/04/2019;3;4;R$ 0,77;R$ 0,96;92
15/04/2019;9;3;R$ 8,13;R$ 8,56;27
15/04/2019;6;1;R$ 2,85;R$ 3,00;50
15/04/2019;3;2;R$ 0,77;R$ 0,96;34
15/04/2019;5;3;R$ 3,00;R$ 4,28;18
15/04/2019;9;6;R$ 2,64;R$ 2,78;86
16/04/2019;5;9;R$ 3,00;R$ 4,28;42
16/04/2019;6;8;R$ 2,85;R$ 3,00;105
16/04/2019;4;8;R$ 1,69;R$ 2,41;19
16/04/2019;5;9;R$ 3,00;R$ 4,28;68
16/04/2019;7;8;R$ 1,01;R$ 1,44;42
16/04/2019;5;2;R$ 3,00;R$ 4,28;100
16/04/2019;5;9;R$ 3,00;R$ 4,28;21
16/04/2019;9;6;R$ 8,13;R$ 8,56;62
16/04/2019;9;7;R$ 8,13;R$ 8,56;45
16/04/2019;2;2;R$ 1,12;R$ 1,18;68
16/04/2019;5;6;R$ 3,00;R$ 4,28;41
16/04/2019;9;10;R$ 2,64;R$ 2,78;35
16/04/2019;1;1;R$ 6,68;R$ 8,35;50
16/04/2019;2;7;R$ 1,12;R$ 1,18;94
16/04/2019;5;6;R$ 3,00;R$ 4,28;73
16/04/2019;9;5;R$ 2,64;R$ 2,78;26
16/04/2019;3;5;R$ 0,77;R$ 0,96;107
16/04/2019;3;7;R$ 0,77;R$ 0,96;86
17/04/2019;7;5;R$ 1,01;R$ 1,44;20
17/04/2019;9;9;R$ 2,64;R$ 2,78;15
17/04/2019;3;3;R$ 0,77;R$ 0,96;111
17/04/2019;4;9;R$ 1,69;R$ 2,41;39
17/04/2019;4;5;R$ 1,69;R$ 2,41;92
17/04/2019;6;5;R$ 2,85;R$ 3,00;85
17/04/2019;7;9;R$ 1,01;R$ 1,44;68
17/04/2019;9;1;R$ 2,64;R$ 2,78;51
17/04/2019;1;7;R$ 6,68;R$ 8,35;51
17/04/2019;6;10;R$ 2,85;R$ 3,00;49
17/04/2019;9;4;R$ 2,64;R$ 2,78;13
17/04/2019;9;6;R$ 8,13;R$ 8,56;85
17/04/2019;2;3;R$ 1,12;R$ 1,18;111
17/04/2019;7;3;R$ 1,01;R$ 1,44;13
17/04/2019;6;10;R$ 2,85;R$ 3,00;55
17/04/2019;1;3;R$ 6,68;R$ 8,35;15
17/04/2019;9;5;R$ 2,64;R$ 2,78;108
17/04/2019;5;3;R$ 3,00;R$ 4,28;113
17/04/2019;1;5;R$ 6,68;R$ 8,35;24
17/04/2019;4;4;R$ 1,69;R$ 2,41;12
17/04/2019;5;4;R$ 3,00;R$ 4,28;100
17/04/2019;6;3;R$ 2,85;R$ 3,00;59
17/04/2019;7;7;R$ 1,01;R$ 1,44;22
18/04/2019;2;8;R$ 1,12;R$ 1,18;98
18/04/2019;3;2;R$ 0,77;R$ 0,96;85
18/04/2019;6;9;R$ 2,85;R$ 3,00;101
18/04/2019;3;4;R$ 0,77;R$ 0,96;25
18/04/2019;4;7;R$ 1,69;R$ 2,41;14
18/04/2019;1;6;R$ 6,68;R$ 8,35;80
18/04/2019;6;2;R$ 2,85;R$ 3,00;73
18/04/2019;7;5;R$ 1,01;R$ 1,44;111
18/04/2019;1;3;R$ 6,68;R$ 8,35;61
18/04/2019;5;2;R$ 3,00;R$ 4,28;25
18/04/2019;5;8;R$ 3,00;R$ 4,28;106
18/04/2019;9;3;R$ 2,64;R$ 2,78;12
18/04/2019;9;2;R$ 2,64;R$ 2,78;98
18/04/2019;9;6;R$ 2,64;R$ 2,78;99
18/04/2019;5;3;R$ 3,00;R$ 4,28;76
18/04/2019;6;10;R$ 2,85;R$ 3,00;97
18/04/2019;7;6;R$ 1,01;R$ 1,44;99
18/04/2019;7;4;R$ 1,01;R$ 1,44;50
18/04/2019;5;1;R$ 3,00;R$ 4,28;13
19/04/2019;7;10;R$ 1,01;R$ 1,44;91
19/04/2019;2;3;R$ 1,12;R$ 1,18;98
19/04/2019;6;3;R$ 2,85;R$ 3,00;31
19/04/2019;9;10;R$ 2,64;R$ 2,78;54
19/04/2019;9;9;R$ 2,64;R$ 2,78;30
19/04/2019;9;8;R$ 8,13;R$ 8,56;114
19/04/2019;4;9;R$ 1,69;R$ 2,41;98
19/04/2019;4;4;R$ 1,69;R$ 2,41;106
19/04/2019;6;3;R$ 2,85;R$ 3,00;54
19/04/2019;3;3;R$ 0,77;R$ 0,96;21
19/04/2019;6;1;R$ 2,85;R$ 3,00;24
19/04/2019;9;4;R$ 2,64;R$ 2,78;99
19/04/2019;3;9;R$ 0,77;R$ 0,96;49
19/04/2019;7;3;R$ 1,01;R$ 1,44;105
19/04/2019;5;5;R$ 3,00;R$ 4,28;41
19/04/2019;7;2;R$ 1,01;R$ 1,44;85
19/04/2019;3;4;R$ 0,77;R$ 0,96;50
19/04/2019;9;3;R$ 2,64;R$ 2,78;44
20/04/2019;4;10;R$ 1,69;R$ 2,41;66
20/04/2019;7;10;R$ 1,01;R$ 1,44;60
20/04/2019;4;10;R$ 1,69;R$ 2,41;88
20/04/2019;5;1;R$ 3,00;R$ 4,28;85
20/04/2019;5;4;R$ 3,00;R$ 4,28;71
20/04/2019;2;4;R$ 1,12;R$ 1,18;80
20/04/2019;7;4;R$ 1,01;R$ 1,44;114
20/04/2019;6;10;R$ 2,85;R$ 3,00;69
20/04/2019;4;2;R$ 1,69;R$ 2,41;80
20/04/2019;5;4;R$ 3,00;R$ 4,28;17
20/04/2019;3;6;R$ 0,77;R$ 0,96;58
20/04/2019;7;6;R$ 1,01;R$ 1,44;73
20/04/2019;7;10;R$ 1,01;R$ 1,44;48
21/04/2019;4;7;R$ 1,69;R$ 2,41;20
21/04/2019;9;2;R$ 8,13;R$ 8,56;25
21/04/2019;7;6;R$ 1,01;R$ 1,44;56
21/04/2019;9;5;R$ 8,13;R$ 8,56;106
21/04/2019;9;5;R$ 2,64;R$ 2,78;23
21/04/2019;7;8;R$ 1,01;R$ 1,44;76
21/04/2019;7;3;R$ 1,01;R$ 1,44;29
21/04/2019;3;1;R$ 0,77;R$ 0,96;89
21/04/2019;5;6;R$ 3,00;R$ 4,28;98
21/04/2019;3;6;R$ 0,77;R$ 0,96;10
21/04/2019;4;5;R$ 1,69;R$ 2,41;81
22/04/2019;3;2;R$ 0,77;R$ 0,96;36
22/04/2019;5;4;R$ 3,00;R$ 4,28;81
22/04/2019;5;2;R$ 3,00;R$ 4,28;23
22/04/2019;3;3;R$ 0,77;R$ 0,96;86
22/04/2019;4;9;R$ 1,69;R$ 2,41;11
22/04/2019;7;9;R$ 1,01;R$ 1,44;67
22/04/2019;9;2;R$ 8,13;R$ 8,56;56
22/04/2019;4;10;R$ 1,69;R$ 2,41;107
22/04/2019;4;9;R$ 1,69;R$ 2,41;60
22/04/2019;3;7;R$ 0,77;R$ 0,96;60
22/04/2019;3;5;R$ 0,77;R$ 0,96;24
22/04/2019;6;7;R$ 2,85;R$ 3,00;99
22/04/2019;2;3;R$ 1,12;R$ 1,18;108
22/04/2019;4;5;R$ 1,69;R$ 2,41;64
22/04/2019;9;3;R$ 8,13;R$ 8,56;24
22/04/2019;5;4;R$ 3,00;R$ 4,28;51
22/04/2019;5;3;R$ 3,00;R$ 4,28;78
23/04/2019;1;8;R$ 6,68;R$ 8,35;104
23/04/2019;4;2;R$ 1,69;R$ 2,41;81
23/04/2019;4;7;R$ 1,69;R$ 2,41;52
23/04/2019;4;5;R$ 1,69;R$ 2,41;115
23/04/2019;6;7;R$ 2,85;R$ 3,00;82
23/04/2019;4;7;R$ 1,69;R$ 2,41;46
23/04/2019;7;5;R$ 1,01;R$ 1,44;19
23/04/2019;7;1;R$ 1,01;R$ 1,44;42
23/04/2019;9;8;R$ 2,64;R$ 2,78;33
23/04/2019;3;6;R$ 0,77;R$ 0,96;82
23/04/2019;4;7;R$ 1,69;R$ 2,41;31
23/04/2019;5;10;R$ 3,00;R$ 4,28;58
23/04/2019;6;4;R$ 2,85;R$ 3,00;13
23/04/2019;9;7;R$ 8,13;R$ 8,56;14
23/04/2019;4;1;R$ 1,69;R$ 2,41;78
23/04/2019;6;10;R$ 2,85;R$ 3,00;107
23/04/2019;3;3;R$ 0,77;R$ 0,96;91
23/04/2019;3;5;R$ 0,77;R$ 0,96;108
23/04/2019;4;2;R$ 1,69;R$ 2,41;36
23/04/2019;5;8;R$ 3,00;R$ 4,28;90
23/04/2019;5;2;R$ 3,00;R$ 4,28;87
23/04/2019;7;5;R$ 1,01;R$ 1,44;92
24/04/2019;1;3;R$ 6,68;R$ 8,35;88
24/04/2019;9;4;R$ 2,64;R$ 2,78;98
24/04/2019;5;8;R$ 3,00;R$ 4,28;12
24/04/2019;1;3;R$ 6,68;R$ 8,35;57
24/04/2019;6;3;R$ 2,85;R$ 3,00;80
24/04/2019;6;1;R$ 2,85;R$ 3,00;58
24/04/2019;1;9;R$ 6,68;R$ 8,35;63
24/04/2019;3;4;R$ 0,77;R$ 0,96;103
24/04/2019;7;3;R$ 1,01;R$ 1,44;58
24/04/2019;9;8;R$ 2,64;R$ 2,78;83
24/04/2019;6;3;R$ 2,85;R$ 3,00;70
24/04/2019;7;3;R$ 1,01;R$ 1,44;78
24/04/2019;7;4;R$ 1,01;R$ 1,44;52
25/04/2019;2;5;R$ 1,12;R$ 1,18;113
25/04/2019;9;9;R$ 8,13;R$ 8,56;69
25/04/2019;9;10;R$ 8,13;R$ 8,56;86
25/04/2019;5;9;R$ 3,00;R$ 4,28;47
25/04/2019;7;9;R$ 1,01;R$ 1,44;42
25/04/2019;7;8;R$ 1,01;R$ 1,44;16
25/04/2019;1;4;R$ 6,68;R$ 8,35;89
25/04/2019;4;6;R$ 1,69;R$ 2,41;76
25/04/2019;5;9;R$ 3,00;R$ 4,28;30
25/04/2019;7;6;R$ 1,01;R$ 1,44;77
25/04/2019;7;8;R$ 1,01;R$ 1,44;10
25/04/2019;3;4;R$ 0,77;R$ 0,96;71
25/04/2019;3;10;R$ 0,77;R$ 0,96;46
25/04/2019;4;5;R$ 1,69;R$ 2,41;86
25/04/2019;4;3;R$ 1,69;R$ 2,41;62
25/04/2019;5;8;R$ 3,00;R$ 4,28;62
25/04/2019;7;1;R$ 1,01;R$ 1,44;95
25/04/2019;9;2;R$ 8,13;R$ 8,56;98
25/04/2019;4;2;R$ 1,69;R$ 2,41;51
25/04/2019;7;2;R$ 1,01;R$ 1,44;99
26/04/2019;6;6;R$ 2,85;R$ 3,00;83
26/04/2019;7;5;R$ 1,01;R$ 1,44;77
26/04/2019;5;6;R$ 3,00;R$ 4,28;27
26/04/2019;6;6;R$ 2,85;R$ 3,00;12
26/04/2019;7;9;R$ 1,01;R$ 1,44;72
26/04/2019;2;3;R$ 1,12;R$ 1,18;74
26/04/2019;2;10;R$ 1,12;R$ 1,18;57
26/04/2019;3;9;R$ 0,77;R$ 0,96;109
26/04/2019;5;10;R$ 3,00;R$ 4,28;95
26/04/2019;9;9;R$ 2,64;R$ 2,78;85
26/04/2019;6;10;R$ 2,85;R$ 3,00;64
26/04/2019;9;2;R$ 8,13;R$ 8,56;18
26/04/2019;9;4;R$ 8,13;R$ 8,56;102
26/04/2019;2;3;R$ 1,12;R$ 1,18;26
26/04/2019;3;9;R$ 0,77;R$ 0,96;37
26/04/2019;4;6;R$ 1,69;R$ 2,41;103
26/04/2019;7;5;R$ 1,01;R$ 1,44;38
26/04/2019;5;6;R$ 3,00;R$ 4,28;17
26/04/2019;9;8;R$ 2,64;R$ 2,78;84
26/04/2019;9;1;R$ 2,64;R$ 2,78;46
26/04/2019;4;4;R$ 1,69;R$ 2,41;91
26/04/2019;2;9;R$ 1,12;R$ 1,18;27
27/04/2019;1;10;R$ 6,68;R$ 8,35;72
27/04/2019;5;5;R$ 3,00;R$ 4,28;55
27/04/2019;6;8;R$ 2,85;R$ 3,00;44
27/04/2019;4;2;R$ 1,69;R$ 2,41;21
27/04/2019;4;1;R$ 1,69;R$ 2,41;32
27/04/2019;7;4;R$ 1,01;R$ 1,44;21
27/04/2019;9;8;R$ 8,13;R$ 8,56;28
27/04/2019;1;8;R$ 6,68;R$ 8,35;104
27/04/2019;3;5;R$ 0,77;R$ 0,96;101
27/04/2019;6;10;R$ 2,85;R$ 3,00;68
27/04/2019;5;8;R$ 3,00;R$ 4,28;62
27/04/2019;7;2;R$ 1,01;R$ 1,44;58
27/04/2019;2;10;R$ 1,12;R$ 1,18;114
27/04/2019;3;7;R$ 0,77;R$ 0,96;32
27/04/2019;9;3;R$ 8,13;R$ 8,56;101
27/04/2019;4;3;R$ 1,69;R$ 2,41;80
27/04/2019;5;8;R$ 3,00;R$ 4,28;42
27/04/2019;7;8;R$ 1,01;R$ 1,44;56
27/04/2019;9;7;R$ 8,13;R$ 8,56;70
28/04/2019;7;5;R$ 1,01;R$ 1,44;75
28/04/2019;3;2;R$ 0,77;R$ 0,96;96
28/04/2019;5;6;R$ 3,00;R$ 4,28;62
28/04/2019;7;10;R$ 1,01;R$ 1,44;12
28/04/2019;3;6;R$ 0,77;R$ 0,96;32
28/04/2019;7;3;R$ 1,01;R$ 1,44;62
28/04/2019;7;3;R$ 1,01;R$ 1,44;101
28/04/2019;9;7;R$ 2,64;R$ 2,78;59
28/04/2019;9;5;R$ 2,64;R$ 2,78;113
28/04/2019;9;7;R$ 2,64;R$ 2,78;30
28/04/2019;9;9;R$ 8,13;R$ 8,56;19
28/04/2019;4;2;R$ 1,69;R$ 2,41;47
28/04/2019;9;5;R$ 8,13;R$ 8,56;53
28/04/2019;4;8;R$ 1,69;R$ 2,41;11
28/04/2019;4;5;R$ 1,69;R$ 2,41;30
28/04/2019;2;9;R$ 1,12;R$ 1,18;19
29/04/2019;9;1;R$ 2,64;R$ 2,78;26
29/04/2019;9;1;R$ 8,13;R$ 8,56;52
29/04/2019;1;3;R$ 6,68;R$ 8,35;105
29/04/2019;6;4;R$ 2,85;R$ 3,00;72
29/04/2019;7;2;R$ 1,01;R$ 1,44;38
29/04/2019;7;8;R$ 1,01;R$ 1,44;73
29/04/2019;9;8;R$ 8,13;R$ 8,56;11
29/04/2019;7;3;R$ 1,01;R$ 1,44;29
29/04/2019;6;2;R$ 2,85;R$ 3,00;89
29/04/2019;7;9;R$ 1,01;R$ 1,44;102
29/04/2019;9;7;R$ 2,64;R$ 2,78;68
29/04/2019;4;1;R$ 1,69;R$ 2,41;80
29/04/2019;5;6;R$ 3,00;R$ 4,28;51
29/04/2019;3;2;R$ 0,77;R$ 0,96;71
29/04/2019;3;5;R$ 0,77;R$ 0,96;46
29/04/2019;5;6;R$ 3,00;R$ 4,28;110
29/04/2019;6;4;R$ 2,85;R$ 3,00;43
29/04/2019;6;4;R$ 2,85;R$ 3,00;87
30/04/2019;5;3;R$ 3,00;R$ 4,28;62
30/04/2019;7;7;R$ 1,01;R$ 1,44;24
30/04/2019;9;5;R$ 8,13;R$ 8,56;95
30/04/2019;1;4;R$ 6,68;R$ 8,35;100
30/04/2019;2;4;R$ 1,12;R$ 1,18;95
30/04/2019;7;3;R$ 1,01;R$ 1,44;98
30/04/2019;2;4;R$ 1,12;R$ 1,18;38
30/04/2019;3;3;R$ 0,77;R$ 0,96;51
30/04/2019;6;8;R$ 2,85;R$ 3,00;78
30/04/2019;9;8;R$ 8,13;R$ 8,56;113
30/04/2019;5;10;R$ 3,00;R$ 4,28;18
30/04/2019;6;8;R$ 2,85;R$ 3,00;107
30/04/2019;9;10;R$ 2,64;R$ 2,78;16
30/04/2019;1;1;R$ 6,68;R$ 8,35;82
30/04/2019;5;3;R$ 3,00;R$ 4,28;14
30/04/2019;7;4;R$ 1,01;R$ 1,44;76
30/04/2019;3;6;R$ 0,77;R$ 0,96;11
30/04/2019;4;3;R$ 1,69;R$ 2,41;42
01/05/2019;2;5;R$ 1,12;R$ 1,18;55
01/05/2019;9;5;R$ 2,64;R$ 2,78;19
01/05/2019;2;1;R$ 1,12;R$ 1,18;66
01/05/2019;3;5;R$ 0,77;R$ 0,96;13
01/05/2019;6;2;R$ 2,85;R$ 3,00;75
01/05/2019;9;1;R$ 2,64;R$ 2,78;114
01/05/2019;3;5;R$ 0,77;R$ 0,96;50
01/05/2019;9;5;R$ 2,64;R$ 2,78;94
01/05/2019;5;6;R$ 3,00;R$ 4,28;82
01/05/2019;9;1;R$ 2,64;R$ 2,78;22
01/05/2019;5;3;R$ 3,00;R$ 4,28;23
01/05/2019;4;5;R$ 1,69;R$ 2,41;65
01/05/2019;4;5;R$ 1,69;R$ 2,41;13
01/05/2019;5;9;R$ 3,00;R$ 4,28;61
01/05/2019;7;1;R$ 1,01;R$ 1,44;10
01/05/2019;3;8;R$ 0,77;R$ 0,96;34
02/05/2019;9;5;R$ 8,13;R$ 8,56;111
02/05/2019;3;4;R$ 0,77;R$ 0,96;24
02/05/2019;9;6;R$ 2,64;R$ 2,78;62
02/05/2019;9;3;R$ 8,13;R$ 8,56;104
02/05/2019;9;10;R$ 2,64;R$ 2,78;36
02/05/2019;4;6;R$ 1,69;R$ 2,41;67
02/05/2019;6;1;R$ 2,85;R$ 3,00;42
02/05/2019;9;10;R$ 2,64;R$ 2,78;24
02/05/2019;3;7;R$ 0,77;R$ 0,96;47
02/05/2019;5;8;R$ 3,00;R$ 4,28;75
02/05/2019;1;2;R$ 6,68;R$ 8,35;110
02/05/2019;2;1;R$ 1,12;R$ 1,18;39
02/05/2019;4;3;R$ 1,69;R$ 2,41;18
02/05/2019;6;4;R$ 2,85;R$ 3,00;64
02/05/2019;9;4;R$ 8,13;R$ 8,56;114
02/05/2019;3;6;R$ 0,77;R$ 0,96;65
02/05/2019;2;5;R$ 1,12;R$ 1,18;86
02/05/2019;2;7;R$ 1,12;R$ 1,18;11
03/05/2019;7;2;R$ 1,01;R$ 1,44;62
03/05/2019;9;5;R$ 8,13;R$ 8,56;94
03/05/2019;2;3;R$ 1,12;R$ 1,18;83
03/05/2019;1;9;R$ 6,68;R$ 8,35;51
03/05/2019;5;9;R$ 3,00;R$ 4,28;42
03/05/2019;7;6;R$ 1,01;R$ 1,44;37
03/05/2019;2;9;R$ 1,12;R$ 1,18;95
03/05/2019;5;9;R$ 3,00;R$ 4,28;97
03/05/2019;7;10;R$ 1,01;R$ 1,44;25
03/05/2019;9;1;R$ 2,64;R$ 2,78;52
03/05/2019;4;5;R$ 1,69;R$ 2,41;66
03/05/2019;9;2;R$ 2,64;R$ 2,78;47
03/05/2019;2;7;R$ 1,12;R$ 1,18;41
03/05/2019;5;5;R$ 3,00;R$ 4,28;31
03/05/2019;6;3;R$ 2,85;R$ 3,00;40
03/05/2019;7;1;R$ 1,01;R$ 1,44;106
03/05/2019;5;6;R$ 3,00;R$ 4,28;34
04/05/2019;6;6;R$ 2,85;R$ 3,00;108
04/05/2019;5;3;R$ 3,00;R$ 4,28;98
04/05/2019;6;9;R$ 2,85;R$ 3,00;11
04/05/2019;3;5;R$ 0,77;R$ 0,96;97
04/05/2019;5;8;R$ 3,00;R$ 4,28;92
04/05/2019;5;3;R$ 3,00;R$ 4,28;70
04/05/2019;9;7;R$ 2,64;R$ 2,78;38
04/05/2019;9;7;R$ 2,64;R$ 2,78;70
04/05/2019;5;5;R$ 3,00;R$ 4,28;86
04/05/2019;3;10;R$ 0,77;R$ 0,96;55
04/05/2019;4;4;R$ 1,69;R$ 2,41;106
04/05/2019;7;8;R$ 1,01;R$ 1,44;112
05/05/2019;7;7;R$ 1,01;R$ 1,44;97
05/05/2019;9;3;R$ 2,64;R$ 2,78;92
05/05/2019;2;1;R$ 1,12;R$ 1,18;34
05/05/2019;5;6;R$ 3,00;R$ 4,28;83
05/05/2019;9;6;R$ 2,64;R$ 2,78;86
05/05/2019;9;2;R$ 2,64;R$ 2,78;70
05/05/2019;4;8;R$ 1,69;R$ 2,41;45
05/05/2019;9;6;R$ 2,64;R$ 2,78;86
05/05/2019;5;2;R$ 3,00;R$ 4,28;77
05/05/2019;5;7;R$ 3,00;R$ 4,28;101
05/05/2019;7;4;R$ 1,01;R$ 1,44;71
05/05/2019;4;5;R$ 1,69;R$ 2,41;96
05/05/2019;7;3;R$ 1,01;R$ 1,44;44
05/05/2019;9;3;R$ 8,13;R$ 8,56;70
05/05/2019;2;8;R$ 1,12;R$ 1,18;90
05/05/2019;4;4;R$ 1,69;R$ 2,41;22
05/05/2019;6;6;R$ 2,85;R$ 3,00;114
05/05/2019;3;3;R$ 0,77;R$ 0,96;67
05/05/2019;4;6;R$ 1,69;R$ 2,41;17
06/05/2019;1;5;R$ 6,68;R$ 8,35;81
06/05/2019;3;3;R$ 0,77;R$ 0,96;82
06/05/2019;3;2;R$ 0,77;R$ 0,96;38
06/05/2019;9;10;R$ 2,64;R$ 2,78;70
06/05/2019;9;9;R$ 2,64;R$ 2,78;32
06/05/2019;1;1;R$ 6,68;R$ 8,35;46
06/05/2019;5;2;R$ 3,00;R$ 4,28;21
06/05/2019;7;5;R$ 1,01;R$ 1,44;62
06/05/2019;9;6;R$ 8,13;R$ 8,56;14
06/05/2019;9;8;R$ 2,64;R$ 2,78;63
06/05/2019;9;9;R$ 8,13;R$ 8,56;86
06/05/2019;1;7;R$ 6,68;R$ 8,35;42
06/05/2019;3;9;R$ 0,77;R$ 0,96;81
06/05/2019;6;6;R$ 2,85;R$ 3,00;77
06/05/2019;9;4;R$ 8,13;R$ 8,56;106
06/05/2019;3;6;R$ 0,77;R$ 0,96;47
06/05/2019;3;7;R$ 0,77;R$ 0,96;71
06/05/2019;7;10;R$ 1,01;R$ 1,44;41
06/05/2019;6;4;R$ 2,85;R$ 3,00;103
06/05/2019;2;10;R$ 1,12;R$ 1,18;84
07/05/2019;1;4;R$ 6,68;R$ 8,35;50
07/05/2019;7;7;R$ 1,01;R$ 1,44;112
07/05/2019;9;1;R$ 2,64;R$ 2,78;40
07/05/2019;2;5;R$ 1,12;R$ 1,18;20
07/05/2019;3;9;R$ 0,77;R$ 0,96;83
07/05/2019;9;7;R$ 2,64;R$ 2,78;83
07/05/2019;9;1;R$ 8,13;R$ 8,56;32
07/05/2019;6;2;R$ 2,85;R$ 3,00;49
07/05/2019;5;6;R$ 3,00;R$ 4,28;50
07/05/2019;7;6;R$ 1,01;R$ 1,44;42
07/05/2019;9;8;R$ 2,64;R$ 2,78;20
07/05/2019;1;5;R$ 6,68;R$ 8,35;30
07/05/2019;5;7;R$ 3,00;R$ 4,28;92
07/05/2019;6;3;R$ 2,85;R$ 3,00;92
07/05/2019;6;5;R$ 2,85;R$ 3,00;91
07/05/2019;6;2;R$ 2,85;R$ 3,00;12
07/05/2019;2;10;R$ 1,12;R$ 1,18;66
07/05/2019;7;3;R$ 1,01;R$ 1,44;86
07/05/2019;3;6;R$ 0,77;R$ 0,96;115
07/05/2019;4;1;R$ 1,69;R$ 2,41;14
07/05/2019;7;3;R$ 1,01;R$ 1,44;79
08/05/2019;9;9;R$ 8,13;R$ 8,56;26
08/05/2019;2;9;R$ 1,12;R$ 1,18;88
08/05/2019;2;8;R$ 1,12;R$ 1,18;111
08/05/2019;5;2;R$ 3,00;R$ 4,28;101
08/05/2019;7;10;R$ 1,01;R$ 1,44;10
08/05/2019;3;6;R$ 0,77;R$ 0,96;105
08/05/2019;4;3;R$ 1,69;R$ 2,41;45
08/05/2019;7;3;R$ 1,01;R$ 1,44;25
08/05/2019;9;8;R$ 8,13;R$ 8,56;45
08/05/2019;2;4;R$ 1,12;R$ 1,18;11
08/05/2019;3;6;R$ 0,77;R$ 0,96;48
08/05/2019;6;4;R$ 2,85;R$ 3,00;55
08/05/2019;5;4;R$ 3,00;R$ 4,28;100
08/05/2019;7;6;R$ 1,01;R$ 1,44;89
